latitude,longitude,name
50.852563,44.55372,DUNETTE
50.811096,43.62452,GOSSART
50.889968,44.14876,STAT.HAREN-ZUID
50.853935,44.4343,THIRY-WOLUWE
50.806357,43.66364,RENEGOBERT
50.850496,43.49922,DEBROUCKERE
50.864124,44.56697,THUMAS
50.804353,43.56523,HOUZEAU
50.868313,43.53197,STAPELHUIS
50.85031,44.57931,MOUNIER
50.798185,43.36239,RITTWEGER
50.805452,43.2734,DECROLY
50.812357,44.29112,HERRMANN-DEBROUX
50.798185,43.36239,RITTWEGER
50.894356,43.82654,ZAVELPUT
50.859427,43.79125,WIJNHEUVELEN
50.789489,43.33821,ENGELAND
50.902785,43.98081,TRASSERSWEG
50.818479,44.27715,VORSTRONDPUNT
50.781047,43.32395,NOORDKRIEKEN
50.905166,44.01793,ANTOONVANOSS
50.801644,43.9691,FUTAIE
50.778935,43.32425,MOENSBERGSTATION
50.833457,42.95192,BRACOPS-ZIEKENH.
50.804133,44.0026,DRIES
50.803912,43.49486,BEELDHOUWERS
50.872853,43.58097,CLAESSENS
50.805085,44.26719,TENREUKEN
50.776788,43.3909,GODSHUIZEN
50.827158,43.44041,BAREEL
50.863047,44.57565,SINT-ANTONIUS
50.803326,43.42649,HELDEN
50.826762,43.43545,BAREEL
50.809788,43.99271,WATERMAALSTATION
50.774085,43.38772,STATIONLINKEBEEK
50.826762,43.43545,BAREEL
50.809661,43.99387,WATERMAALSTATION
50.784023,43.32988,VLEESKERSEN
50.818916,43.78789,BUYL
50.85284,44.52738,UCLSAINT-LUC
50.78894,43.34006,ENGELAND
50.907492,43.88708,MILITAIRHOSP.
50.894611,43.90838,OORLOGSKRUISEN
50.791242,43.32898,UKKELKALEVOET
50.902623,43.97939,TRASSERSWEG
50.891445,43.84563,BOOMGAARD
50.797648,43.36207,RITTWEGER
50.899117,43.9896,GROENWEG
50.866692,43.73226,COLIGNON
50.891066,43.80166,GEMENEBEEMDEN
50.879536,43.75408,DOCKSBRUXSEL
50.867265,43.80029,VOLTAIRE
50.803733,43.61942,FLORIDA
50.86861,43.53112,STAPELHUIS
50.85564,43.84072,BREMER
50.806745,43.66326,RENEGOBERT
50.835428,42.98979,DELINDE
50.794537,43.66113,SINT-JOBPLEIN
50.891075,43.79597,GEMENEBEEMDEN
50.833718,42.95433,BRACOPS-ZIEKENH.
50.806255,44.00659,BIEN-FAIRE
50.800544,43.3711,GLOBE
50.827635,43.66478,DAUTZENBERG
50.779228,43.64342,HEILIGVERBOND
50.855827,43.58456,ROGIER
50.816172,42.9016,COOVI
50.780738,43.80476,PRINSVANORANJE
50.866116,44.53828,VIADUCTE40
50.816082,42.90149,COOVI
50.787661,43.75822,BRAAMSTRUIKEN
50.801473,43.96939,FUTAIE
50.890678,43.2992,STIENON
50.817163,43.54632,GEORGESBRUGMANN
50.854805,44.45186,THIRY-WOLUWE
50.817442,43.80672,BUYL
50.808086,43.57071,BRUNARD
50.850663,44.54183,AUDITOIRES-UCL
50.830628,43.4421,ST-GILLISVOORPL.
50.807958,43.57175,BRUNARD
50.85069,44.54112,AUDITOIRES-UCL
50.825332,43.3862,COMBAZ
50.811185,43.57628,CAVELL
50.851276,44.51528,CLINIQUES-UCL
50.844731,43.38892,ANDERLECHTSEPOORT
50.794875,43.73693,DIESDELLE
50.859755,43.78841,WIJNHEUVELEN
50.821348,43.34025,LAINE
50.778634,43.73884,NAPOLEON
50.85284,44.52738,UCLSAINT-LUC
50.802945,43.30492,ELZEBOOM
50.870839,43.04048,PAMPOEL
50.86003,44.54825,ANNECY
50.800361,43.27532,VICTORALLARD
50.780341,43.49113,PASTEUR
50.857615,43.1955,KARREVELD
50.86909,43.16014,DELHOVE
50.779458,43.38791,HOMBORCH
50.857009,43.2534,OSSEGEM
50.869063,43.15725,DELHOVE
50.868579,43.89682,TERDELT
50.852563,44.55371,DUNETTE
50.848221,44.72851,KRAAINEM-SHOPPING
50.844661,43.45722,ANNEESSENS
50.864784,44.56694,THUMAS
50.853057,44.24597,ANDROMEDA
50.858919,43.54478,NICOLAY
50.866428,43.5856,DESTOUVELLES
50.89072,43.30309,STIENON
50.851799,43.50802,BEGIJNHOF
50.879227,43.75066,DOCKSBRUXSEL
50.889061,43.35045,POLIKL.BRUGMANN
50.841816,43.29864,CLEMENCEAU
50.782011,43.41228,GAZELLE
50.800733,43.2733,VICTORALLARD
50.839135,43.2291,ALBERTI
50.867061,43.79705,VOLTAIRE
50.825314,43.39089,COMBAZ
50.839153,43.22924,ALBERTI
50.864943,43.80714,CROSSING
50.832571,43.44302,HALLEPOORT
50.869411,43.63255,MASUI
50.778337,43.54473,VERREWINKEL
50.838385,42.84139,WESTLANDSHOPPING
50.855222,43.97014,MEISER
50.782621,43.5701,MARENTAK
50.871344,43.23532,SPIEGEL
50.855159,43.97028,MEISER
50.806201,44.00573,BIEN-FAIRE
50.869429,43.21787,SIMPSON
50.853963,43.97794,MEISER
50.779259,43.76415,NAPOLEON
50.866902,43.20028,RIETHUISEN
50.835713,43.12224,VERZET
50.783459,43.79204,VANBEVER
50.864744,43.18411,BOSSAERT-BASILIEK
50.841816,43.30106,CLEMENCEAU
50.806502,43.57331,LANGEVELD
50.862217,43.15956,BASTENAKEN
50.864161,43.57517,GLIBERT
50.816833,43.54964,GEORGESBRUGMANN
50.854993,43.06065,CANDRIES
50.838007,44.06021,MONTGOMERY
50.789323,43.7502,FORT-JACO
50.822306,43.22642,GERIJ
50.821725,44.05707,HANKAR
50.792721,43.74056,RACING
50.836335,43.37833,ZUIDSTATION
50.881205,43.73115,VANPRAET
50.832025,43.11298,DEMOCRATIE
50.841454,43.03457,JAKOBSMITS
50.899306,43.99017,GROENWEG
50.78962,43.72651,FORT-JACO
50.834096,43.35818,ZWEDEN
50.890381,43.91322,LINKEROEVER
50.789619,43.59547,DIRECTOIRE
50.834069,43.3579,ZWEDEN
50.826574,43.44709,BAREEL
50.872959,43.15007,NEREUS
50.870759,43.61337,JULESDETROOZ
50.879578,43.71271,DOCKSBRUXSEL
50.889448,43.22644,BOLLIEENBILLIE
50.831389,43.32229,KONINGSLAAN
50.879398,43.70675,DOCKSBRUXSEL
50.794352,43.34285,JEANNEHERREMAN
50.824159,43.25394,WIELS
50.818914,43.78791,BUYL
50.794092,43.34203,JEANNEHERREMAN
50.822171,43.21734,GERIJ
50.895882,43.95191,BOSDUIF
50.782155,43.41157,GAZELLE
50.823497,43.16113,EILANDST-HELENA
50.895182,43.87459,PETERBENOIT
50.876959,43.42083,EMILEDELVA
50.808098,43.3713,BENS
50.894607,43.82569,ZAVELPUT
50.872416,42.97737,BASILIX
50.847402,42.99103,PRINSVANLUIK
50.888513,43.75106,HEEMBEEK
50.874909,43.63098,MABRU
50.855561,43.07349,CANDRIES
50.908554,44.06614,BUDA
50.864233,43.57417,GLIBERT
50.864789,43.18851,BOSSAERT-BASILIEK
50.846598,43.48295,BEURS
50.848383,43.467,BEURS
50.845686,43.46176,ANNEESSENS
50.817442,43.80672,BUYL
50.845019,43.39403,ANDERLECHTSEPOORT
50.815052,42.66326,ERASMUS
50.844911,43.38679,ANDERLECHTSEPOORT
50.843561,43.3398,LIVERPOOL
50.816904,42.79004,EDDYMERCKX
50.825323,43.38635,COMBAZ
50.836822,43.18057,KUREGEM
50.825555,42.88086,MARTINLUTH.KING
50.814722,43.32667,DUDEN
50.849859,43.60204,DEBERLAIMONT
50.813623,43.24822,ZAMAN-VORSTNAT.
50.810676,43.29038,DOMEIN
50.828805,43.03346,ARISTIDEBRIAND
50.796599,43.09433,LANGESTRAAT
50.80432,43.2788,DECROLY
50.826586,43.04877,VANKALKEN
50.821824,42.83943,MARIECURIE
50.84804,44.74114,KRAAINEM-SHOPPING
50.869537,43.67204,STEPHENSON
50.816051,42.7466,MIJLENMEERS
50.853841,44.17309,PLEJADEN
50.854907,43.98704,MEISER
50.807323,43.26279,FORESTOISE
50.853057,44.24597,ANDROMEDA
50.853976,43.97888,MEISER
50.807026,43.2846,GATTIDEGAMOND
50.804626,43.28093,DECROLY
50.828949,43.02693,ARISTIDEBRIAND
50.890867,43.46055,SINT-LAMBERTUS
50.821115,43.378,KEMMELBERG
50.839207,43.23321,ALBERTI
50.83767,42.85347,WESTLANDSHOPPING
50.824414,43.3601,ROCHEFORT
50.843741,43.35201,LIVERPOOL
50.837586,42.87789,WESTLANDSHOPPING
50.825314,43.39075,COMBAZ
50.846737,43.43922,WASHUIS
50.878994,43.74195,DOCKSBRUXSEL
50.830153,43.44556,ST-GILLISVOORPL.
50.838041,44.05536,MONTGOMERY
50.831686,43.32853,KONINGSLAAN
50.832111,43.44862,HALLEPOORT
50.837987,44.05848,MONTGOMERY
50.831677,43.32853,KONINGSLAAN
50.879096,43.32662,ONTMIJNERS
50.837869,44.07055,MONTGOMERY
50.834213,43.36102,ZWEDEN
50.858628,43.11245,BEGR.MOLENBEEK
50.821817,44.0557,HANKAR
50.87137,43.76768,VERBOEKHOVEN
50.856955,43.08918,LEROY
50.8896,44.16634,STAT.HAREN-ZUID
50.840086,43.65335,TROON
50.867271,43.2007,RIETHUISEN
50.848168,43.56484,ARENBERG
50.832355,43.01549,MEIR
50.846278,42.98367,PRINSVANLUIK
50.888855,43.74708,HEEMBEEK
50.832418,44.05272,BOILEAU
50.823274,43.16581,EILANDST-HELENA
50.849265,43.56881,ARENBERG
50.840392,43.80564,FROISSART
50.839594,43.061,SCHOONHEID
50.895756,43.94267,BOSDUIF
50.84433,43.78052,MAALBEEK
50.838895,43.09863,BROEREN
50.87633,43.6452,MABRU
50.81597,44.29216,BERGOJE
50.834784,43.32879,VICTORHORTAPLEIN
50.83303,43.02815,MEIR
50.816381,44.34921,TWEESTEENWEGEN
50.881239,43.48305,KARELBOGAERD
50.873033,43.58268,CLAESSENS
50.809854,43.24406,VORSTNATIONAAL
50.828952,43.29179,DRUKKERIJ
50.826834,43.44013,BAREEL
50.901262,43.55632,BERGDAL
50.827044,43.05009,VANKALKEN
50.826834,43.44013,BAREEL
50.846027,42.99534,PRINSVANLUIK
50.827135,43.27179,ORBAN
50.866066,43.84904,LOUISBERTRAND
50.799283,43.79135,GENDARMEN
50.877652,43.47042,BOCKSTAEL
50.867468,43.86353,LATINIS
50.801459,43.73603,GROENEJAGER
50.877697,43.47326,BOCKSTAEL
50.803139,43.42194,HELDEN
50.824656,43.34986,ROCHEFORT
50.858682,43.11784,BEGR.MOLENBEEK
50.905094,44.01523,ANTOONVANOSS
50.791613,43.42868,HELLEVELT
50.868071,43.21206,RIETHUISEN
50.899893,43.85399,MARIENDAAL
50.789913,43.38799,GROELSTVELD
50.869995,43.22582,SIMPSON
50.881565,43.73129,VANPRAET
50.824506,43.34729,ROCHEFORT
50.87471,43.3329,WOESTE
50.908636,44.06829,BUDA
50.828579,43.33825,SERVIE
50.850734,43.52937,DEBROUCKERE
50.816506,42.90393,COOVI
50.836172,43.38154,ZUIDSTATION
50.819177,42.83268,KLAVER
50.892437,43.32735,STADION
50.842725,43.17836,JACQUESBREL
50.826205,42.89699,FRANSHALS
50.830979,43.90583,DEJACHT
50.843544,43.13384,KOLON.VETERANEN
50.793372,43.09999,DROGENBOS-SHOP.
50.845369,43.38892,ANDERLECHTSEPOORT
50.865384,43.67758,GALLAIT
50.815638,42.72987,MIJLENMEERS
50.820882,43.38183,KEMMELBERG
50.845599,43.58038,CENTRAALSTATION
50.809707,43.23479,VORSTNATIONAAL
50.816234,43.35873,HOOGTEHONDERD
50.864431,43.71778,LEHON
50.828528,42.98556,VEEWEIDE
50.802314,43.24151,UKKEL-STALLE
50.860089,43.69264,SINT-MARIA
50.826707,42.90885,FRANSHALS
50.810911,43.29166,DOMEIN
50.88547,43.32472,BRUGMANN-ZIEKENH.
50.825307,42.87215,MARTINLUTH.KING
50.814758,43.32909,DUDEN
50.879312,43.33755,KERKH.VANJETTE
50.819542,42.83026,KLAVER
50.816279,43.36171,HOOGTEHONDERD
50.881167,43.48134,KARELBOGAERD
50.815259,42.65609,ERASMUS
50.821061,43.34649,LAINE
50.881483,43.54458,KUNSTENAARS
50.807417,43.26368,FORESTOISE
50.824414,43.3601,ROCHEFORT
50.853292,43.55389,DEBROUCKERE
50.816261,43.37633,HOOGTE100
50.795809,43.18347,STALLE(P)
50.907587,43.88971,MILITAIRHOSP.
50.792814,43.08828,DROGENBOS-SHOP.
50.874395,43.32338,WOESTE
50.852586,43.53919,DEBROUCKERE
50.796824,43.09901,LANGESTRAAT
50.851754,43.0046,MACHTENS
50.843233,43.54355,MAGDALENA
50.798675,43.13548,UKKELSPORT
50.877071,43.31647,VERBEYST
50.855491,43.46631,MARGUERITEDURAS
50.801295,43.17314,NEERSTALLE
50.83533,42.99476,DELINDE
50.894778,43.80678,KRUIPWEG
50.834276,43.36173,ZWEDEN
50.832628,43.28906,VEEARTSEN
50.896595,43.76599,BEIZEGEM
50.830004,43.30725,DRUKKERIJ
50.843418,42.95787,PETERBOS
50.896271,43.71994,VERSAILLES
50.830049,43.3064,DRUKKERIJ
50.871164,43.61237,JULESDETROOZ
50.895129,43.57751,DEWAND
50.832321,44.04675,BOILEAU
50.871164,43.61237,JULESDETROOZ
50.882324,43.35402,GUILL.DEGREEF
50.839956,43.66364,TROON
50.870759,43.61337,JULESDETROOZ
50.881564,43.54244,KUNSTENAARS
50.825184,42.83518,MARIUSRENARD
50.831353,43.32286,KONINGSLAAN
50.885348,43.53234,SCHOLAEUROPEA
50.863832,44.03241,GENEVE
50.877635,43.47781,BOCKSTAEL
50.872161,42.89982,STATIONBERCHEM
50.829732,44.03331,PETILLON
50.828952,43.29208,DRUKKERIJ
50.8744,43.6091,MARIA-CHRISTINA
50.790918,43.33068,UKKELKALEVOET
50.821668,43.2197,GERIJ
50.866633,43.68738,GALLAIT
50.792062,43.44201,HELLEVELT
50.851655,43.00702,MACHTENS
50.879798,43.34451,KERKH.VANJETTE
50.79236,43.48895,EIKENBOS
50.856901,43.094,LEROY
50.874022,43.59319,MARIA-CHRISTINA
50.79831,43.43077,WOLVENDAEL
50.862379,43.16595,BASTENAKEN
50.879051,44.03892,FONSON
50.801591,43.40593,MARLOW
50.871156,43.23703,SPIEGEL
50.880012,44.07132,VANCUTSEM
50.804785,43.68837,ST-ELIZABETH-ZKH.
50.845686,43.46176,ANNEESSENS
50.878826,44.03693,FONSON
50.802349,43.72922,GROENEJAGER
50.878658,43.32538,ONTMIJNERS
50.829041,43.04487,ARISTIDEBRIAND
50.798383,43.85149,VERGAARBAK
50.876435,43.30532,VERBEYST
50.896412,44.21346,TWYENINCK
50.799427,43.79305,GENDARMEN
50.860782,43.55779,WTC
50.871438,43.99979,ONZE-LIEVE-VROUW
50.869728,43.07907,DEVILLEGAS
50.850504,43.5389,DEBROUCKERE
50.86148,43.92473,JOSAPHAT
50.819978,43.24912,UNION
50.849654,43.52651,DEBROUCKERE
50.853309,43.88208,DAILLY
50.820379,43.26376,UNION
50.8215,42.84226,MARIECURIE
50.851647,43.87125,BRABANCONNE
50.821872,43.29885,PIERREDECOSTER
50.812957,43.22694,MONACO
50.874152,44.03007,OUD-KAPELLEKE
50.843934,43.55164,MAGDALENA
50.827658,42.95798,DEBUSSY
50.843737,43.78322,MAALBEEK
50.901585,43.47433,ESPLANADE
50.828449,42.99611,VEEWEIDE
50.821665,43.41617,ALBERT
50.898963,43.57207,FORUM
50.802176,43.16292,BEMPT
50.819551,43.36722,JUPITER
50.81639,44.34396,TWEESTEENWEGEN
50.794791,43.06641,GILSON
50.813742,43.30585,MYSTERIE
50.816078,44.28918,BERGOJE
50.827578,42.94576,DEBUSSY
50.840674,43.64886,TROON
50.847316,43.04414,BOMSTRAAT
50.817028,42.78602,EDDYMERCKX
50.819668,43.3702,JUPITER
50.898675,43.57229,FORUM
50.807655,43.28317,GATTIDEGAMOND
50.809127,43.20825,STAT.VORST-OOST
50.896643,43.83384,CRAETBOS
50.890848,43.44463,SINT-LAMBERTUS
50.816359,43.33887,STEEKSPEL
50.798554,43.84695,VERGAARBAK
50.878765,43.74388,DOCKSBRUXSEL
50.824921,43.5859,DRIEVULDIGHEID
50.804883,43.68986,ST-ELIZABETH-ZKH.
50.816333,43.37562,HOOGTEHONDERD
50.824912,43.58604,DRIEVULDIGHEID
50.800814,43.4091,MARLOW
50.794746,43.06627,GILSON
50.829884,43.64025,VERLAAT
50.797959,43.43375,WOLVENDAEL
50.798433,43.12655,UKKELSPORT
50.833219,43.66552,FERNANDCOCQ
50.900012,43.85067,MARIENDAAL
50.806607,43.14443,MAXWALLER
50.862073,43.9253,JOSAPHAT
50.847423,43.03803,BOMSTRAAT
50.812876,43.22907,MONACO
50.869407,43.99921,CONSCIENCE
50.828334,43.34172,SERVIE
50.812894,43.22907,MONACO
50.892106,43.95914,DRIEGATEN
50.847579,43.08958,SCHEUT
50.814001,43.24963,ZAMAN-VORSTNAT.
50.887775,43.84386,BIEBUYCK
50.8366,43.39336,ZUIDSTATION
50.802607,43.15696,BEMPT
50.912776,44.32925,MACHELEN
50.842467,43.17256,JACQUESBREL
50.850586,43.81149,CLOVIS
50.817588,42.6531,CLEMENCEEVERARD
50.884911,43.29588,CROCQ
50.825295,42.84185,MARIUSRENARD
50.842425,43.3117,CLEMENCEAU
50.878667,43.42494,JACOBSFONTAINE
50.789861,43.3866,GROELSTVELD
50.885733,43.79612,VOORHAVEN
50.885467,43.53311,SCHOLAEUROPEA
50.790363,43.40628,PAPENKASTEEL
50.892025,43.95829,DRIEGATEN
50.895678,43.57282,DEWAND
50.796753,43.46159,DIEWEG
50.847297,43.61212,ROSAPARKS
50.89584,43.62783,PAGODEN
50.799184,43.79419,GENDARMEN
50.898433,44.01533,MARLY
50.895768,43.65589,LANGEBUNDER
50.864422,43.65912,LIEDTS
50.833402,43.13294,BIESTEBROECK
50.896604,43.7704,BEIZEGEM
50.86497,43.65599,LIEDTS
50.909848,43.91722,MILITAIRHOSP.
50.894518,43.80892,KRUIPWEG
50.818214,44.36513,SINT-ANNA
50.876365,43.38162,AMELIEGOMAND
50.899542,43.852,MARIENDAAL
50.869539,43.07992,DEVILLEGAS
50.918524,44.24595,MACHELENSTRAAT
50.889193,43.57137,KONINKL.SERRES
50.844886,43.46148,ANNEESSENS
50.839766,43.12575,AUMALE
50.856681,43.53698,IJZER
50.821996,43.29977,PIERREDECOSTER
50.876467,43.83458,HUART-HAMOIR
50.857103,43.53201,IJZER
50.897592,43.34295,HEIZEL
50.880625,44.01861,SINT-VINCENTIUS
50.892546,43.23333,TIRCHER
50.89932,43.41281,PALEIS12
50.878452,43.89995,CHAUMONTEL
50.873726,43.59092,MARIA-CHRISTINA
50.899089,43.40554,PALEIS12
50.877636,43.79054,SCHAARBEEKSTAT.
50.872317,42.8982,STATIONBERCHEM
50.845749,43.493,MANNEKEN-PIS
50.867837,43.77148,EENENS
50.889877,43.15769,AUDREYHEPBURN
50.901558,43.48599,ESPLANADE
50.839547,43.80607,LEOPOLDSPARK
50.895813,43.63934,LANGEBUNDER
50.901366,43.55204,BERGDAL
50.828059,43.71676,FLAGEY
50.897377,43.58959,PAGODEN
50.845829,42.9929,PRINSVANLUIK
50.825065,43.80135,ZKH.ETT.-ELSENE
50.872448,42.90775,STATIONBERCHEM
50.89641,43.82687,CRAETBOS
50.8826,44.0709,VANDENHOVEN
50.8736,43.60129,MARIA-CHRISTINA
50.797285,43.94014,RENBAANBOSVOORDE
50.827746,43.76628,GIST
50.884726,43.30214,CROCQ
50.792764,43.47278,EIKENBOS
50.829389,43.76204,WERY
50.885793,43.32671,BRUGMANN-ZIEKENH.
50.831684,43.33425,KONINGSLAAN
50.853203,43.73496,HOUWAERT
50.873726,43.59447,MARIA-CHRISTINA
50.847192,43.08958,SCHEUT
50.863361,43.7736,HERMAN
50.874022,43.59319,MARIA-CHRISTINA
50.831139,43.33253,KONINGSLAAN
50.87982,43.84156,ZENOBEGRAMME
50.892834,44.21413,HAREN
50.843485,43.13586,KOLON.VETERANEN
50.880598,44.02159,SINT-VINCENTIUS
50.871074,43.76438,VERBOEKHOVEN
50.845464,43.57538,CENTRAALSTATION
50.882205,44.07163,VANDENHOVEN
50.878817,44.03664,FONSON
50.882853,43.30882,LORGE
50.806877,43.3672,BENS
50.885733,44.1031,TWEEDEKKER
50.882577,43.41384,PRINSLEOPOLD
50.809427,43.13018,SINT-DENIJS
50.847682,43.83747,AMBIORIX
50.896235,43.72264,VERSAILLES
50.862308,44.16194,ARTEMIS
50.864482,43.94293,BICHON
50.90383,43.86737,FERMENOSPILIFS
50.851141,43.95961,PLASKY
50.833057,43.66481,FERNANDCOCQ
50.903066,43.86538,FERMENOSPILIFS
50.847322,43.91116,GEUZEN
50.825002,43.57554,DRIEVULDIGHEID
50.855126,43.57632,ROGIER
50.809483,43.17429,SINT-DENIJS
50.822575,43.54304,MACAMPAGNE
50.922931,44.13867,VLIERKENS
50.851241,43.44952,DANSAERT
50.81617,43.33773,STEEKSPEL
50.813945,43.56293,MARIEDEPAGE
50.849177,43.2557,VIERWINDEN
50.810432,43.26243,VORSTNATIONAAL
50.814475,43.56109,MARIEDEPAGE
50.849532,43.29607,HERTOGINBRABANT
50.813771,43.30839,MYSTERIE
50.889678,43.16768,AUDREYHEPBURN
50.848852,43.20969,WESTSTATION
50.823006,43.53084,MACAMPAGNE
50.855619,43.46114,MARGUERITEDURAS
50.851463,43.11353,DUBOIS
50.835413,43.63769,ST-BONIFAASWIJK
50.878802,43.42708,JACOBSFONTAINE
50.847651,43.6355,PARK
50.822673,43.47875,GEVANGENIS
50.885793,43.32671,BRUGMANN-ZIEKENH.
50.800296,43.1828,NEERSTALLE
50.827127,43.63428,BALJUW
50.882386,43.31153,LORGE
50.861562,44.15938,ARTEMIS
50.826857,43.62606,BALJUW
50.885109,43.30383,CROCQ
50.851356,43.1168,DUBOIS
50.870872,44.00107,ONZE-LIEVE-VROUW
50.88868,43.56059,KONINKL.SERRES
50.852036,43.16437,JOSEPHBAECK
50.892117,44.17902,KORTENBACH
50.903427,44.25382,KASTEELBEAULIEU
50.871643,44.05932,LEKAERTS
50.864311,43.94179,BICHON
50.901131,44.22318,WITLOOF
50.871958,44.0383,HOEDEMAEKERS
50.880867,44.03836,SINT-VINCENTIUS
50.879033,44.03878,FONSON
50.877435,44.21296,RAKET
50.874395,44.03505,OUD-KAPELLEKE
50.880138,44.07488,VANCUTSEM
50.846406,43.57819,CENTRAALSTATION
50.890435,43.90484,LINKEROEVER
50.880816,44.03821,SINT-VINCENTIUS
50.844591,43.39351,ANDERLECHTSEPOORT
50.835957,43.16949,VAARTBRUG
50.877097,44.01905,VREDE
50.886163,43.78237,HEEMBEEK
50.847396,43.61439,ROSAPARKS
50.84104,43.78293,LEOPOLDSPARK
50.846595,43.57038,CENTRAALSTATION
50.857343,43.53551,IJZER
50.829776,43.64338,VERLAAT
50.84789,43.63782,TREURENBERG
50.816248,42.90578,COOVI
50.825002,43.57554,DRIEVULDIGHEID
50.803316,43.08992,BEMPT
50.845024,43.77555,MARIA-LOUIZA
50.809306,43.20361,STAT.VORST-OOST
50.803219,43.09104,BEMPT
50.870911,43.49332,ANDREEDEJONGH
50.822511,43.46584,GEVANGENIS
50.847976,43.67781,DRUKPERS
50.876455,43.38461,AMELIEGOMAND
50.821413,43.41859,ALBERT
50.842675,43.83504,SCHUMAN
50.842128,43.0626,JAKOBSMITS
50.838163,43.62038,NAAMSEPOORT
50.864249,44.18199,BEGR.VANBRUSSEL
50.879537,43.96015,PICARDIE
50.827127,43.63442,BALJUW
50.861276,44.12642,GUILLAUME
50.87936,43.93349,CARLI
50.826857,43.62606,BALJUW
50.86793,44.06426,VRIJETIJD
50.865284,43.7756,ERNESTLAUDE
50.853714,43.88478,DAILLY
50.866191,43.86083,LOUISBERTRAND
50.857194,43.75683,GEEFS
50.876696,44.02225,VREDE
50.870897,44.07182,PERMEKE
50.853832,43.7351,BOSSUET
50.896196,44.21147,TWYENINCK
50.868823,43.95744,KURTH
50.851243,43.76463,BRAEMT
50.891847,44.18029,KORTENBACH
50.86793,44.0627,VRIJETIJD
50.833174,43.78263,ZWEMKUNST
50.90116,44.22863,WITLOOF
50.860337,44.21547,CICERO
50.816883,43.75924,TERKAMEREN-STER
50.867672,43.98627,CONSCIENCE
50.81742,43.78614,BUYL
50.892486,43.33445,STADION
50.908225,43.89668,MILITAIRHOSP.
